E; class; [CN]/ReactModalHostManager/[MT]/addEventEmitters(ThemedReactContext,ReactModalHostView)/body
E; class; [CN]/Timing/[MT]/setChoreographerCallback()/body
E; class; [CN]/ImageLoadEvent/[MT]/dispatch(RCTEventEmitter)/body
E; class; [CN]/AsyncStorageModule/[MT]/multiGet(ReadableArray,Callback)/body
E; class; [CN]/EventDispatcher/[CN]/ScheduleDispatchFrameCallback/[MT]/doFrame(long)/body
E; class; [CN]/ReactScrollViewCommandHelper/[MT]/receiveCommand(ScrollCommandHandler<T>,T,int,ReadableArray)/body
E; class; [CN]/NetworkingModule/[MT]/getEventEmitter(ExecutorToken)/body
E; class; [CN]/ReactRootView/[MT]/startReactApplication(ReactInstanceManager,String,Bundle)/body
E; class; [CN]/ReactImageView/[MT]/setSource(ReadableArray)/body
E; class; [CN]/ModuleSpec/[MT]/simple(Class<? extends NativeModule>)/body
E; class; [CN]/Event/[MT]/dispose()/body
E; class; [CN]/NativeViewHierarchyManager/[MT]/removeRootView(int)/body
E; class; [CN]/RecyclerViewBackedScrollViewManager/[MT]/scrollTo(RecyclerViewBackedScrollView,ReactScrollViewCommandHelper.ScrollToCommandData)/body
E; class; [CN]/NetworkingModule/[MT]/initialize()/body
E; class; [CN]/ReactContext/[MT]/hasCurrentActivity()/body
E; class; [CN]/Timing/[MT]/clearChoreographerCallback()/body
E; class; [CN]/ReactTextView/[MT]/onAttachedToWindow()/body
E; class; [CN]/UnpackingJSBundleLoader/[CN]/Builder/[CS]/Builder()/body
E; class; [CN]/Timing/[MT]/createTimer(ExecutorToken,int,int,double,boolean)/body
E; class; [CN]/ReactScrollView/[CS]/ReactScrollView(ReactContext,FpsListener)/body
E; class; [CN]/CoreModulesPackage/[MT]/createJSModules()/body
E; class; [CN]/DevSupportManagerImpl/[MT]/showDevOptionsDialog()/body
E; class; [CN]/WebSocketModule/[MT]/connect(String,ReadableArray,ReadableMap,int)/body
E; class; [CN]/NativeViewHierarchyManager/[MT]/manageChildren(int,int[],ViewAtIndex[],int[])/body
E; class; [CN]/TouchTargetHelper/[MT]/findTouchTargetView(float[],ViewGroup)/body
E; class; [CN]/MessageQueueThreadImpl/[MT]/startNewBackgroundThread(String,QueueThreadExceptionHandler)/body
E; class; [CN]/ReactInstanceManager/[CN]/Builder/[MT]/build()/body
E; class; [CN]/DevServerHelper/[MT]/downloadBundleFromURL(BundleDownloadCallback,String,File)/body
E; class; [CN]/FrescoModule/[MT]/initialize()/body
E; class; [CN]/ReactRootView/[MT]/onMeasure(int,int)/body
E; class; [CN]/EventDispatcher/[MT]/dispatchEvent(Event)/body
E; class; [CN]/ReactImageView/[MT]/maybeUpdateView()/body
E; class; [CN]/ReactTextShadowNode/[MT]/buildSpannedFromTextCSSNode(ReactTextShadowNode,SpannableStringBuilder,List<SetSpanOperation>)/body
E; package; src_main_java_com_facebook_react_views_modal_ReactModalHostManager.java
E; package; src_main_java_com_facebook_react_views_recyclerview_RecyclerViewBackedScrollView.java
E; package; src_main_java_com_facebook_react_uimanager_BaseViewManager.java
E; package; src_main_java_com_facebook_react_modules_storage_AsyncStorageModule.java
E; package; src_main_java_com_facebook_react_views_view_ReactViewBackgroundDrawable.java
E; package; src_main_java_com_facebook_react_views_swiperefresh_SwipeRefreshLayoutManager.java
E; package; src_main_java_com_facebook_react_devsupport_DevServerHelper.java
E; package; src_main_java_com_facebook_react_devsupport_JSPackagerWebSocketClient.java
E; package; src_main_java_com_facebook_react_views_picker_ReactPickerManager.java
E; package; src_main_java_com_facebook_react_devsupport_DevSupportManagerImpl.java
E; package; src_main_java_com_facebook_react_views_drawer_ReactDrawerLayoutManager.java
E; package; src_main_java_com_facebook_react_views_textinput_ReactTextInputManager.java
E; package; src_main_java_com_facebook_react_views_viewpager_ReactViewPager.java
E; package; src_main_java_com_facebook_react_ReactInstanceManager.java
E; package; src_main_java_com_facebook_react_uimanager_OnLayoutEvent.java
E; package; src_main_java_com_facebook_react_views_webview_ReactWebViewManager.java
E; package; src_main_java_com_facebook_react_views_view_ReactViewGroup.java
E; package; src_main_java_com_facebook_react_views_textinput_ReactTextInputShadowNode.java
E; package; src_main_java_com_facebook_react_views_image_ReactImageManager.java
E; package; src_main_java_com_facebook_react_views_toolbar_ReactToolbarManager.java
E; package; src_main_java_com_facebook_react_bridge_BaseJavaModule.java
E; package; src_main_java_com_facebook_react_views_image_ReactImageView.java
E; package; src_main_java_com_facebook_react_modules_i18nmanager_I18nUtil.java
E; package; src_main_java_com_facebook_react_uimanager_JSTouchDispatcher.java
E; package; src_main_java_com_facebook_react_module_processing_ReactModuleSpecProcessor.java
E; package; src_main_java_com_facebook_react_uimanager_NativeViewHierarchyOptimizer.java
E; package; src_main_java_com_facebook_react_uimanager_events_TouchesHelper.java
E; package; src_main_java_com_facebook_react_modules_network_NetworkingModule.java
E; package; src_main_java_com_facebook_react_views_scroll_ReactHorizontalScrollView.java
E; package; src_main_java_com_facebook_react_views_recyclerview_RecyclerViewBackedScrollViewManager.java
E; package; src_main_java_com_facebook_react_bridge_JavaScriptModuleRegistry.java
E; package; src_main_java_com_facebook_react_views_scroll_ReactScrollView.java
E; package; src_main_java_com_facebook_react_devsupport_JSCHeapCapture.java
E; package; src_main_java_com_facebook_react_bridge_ModuleSpec.java
E; package; src_main_java_com_facebook_react_bridge_ReactContext.java
E; package; src_main_java_com_facebook_react_views_modal_ReactModalHostView.java
E; package; src_main_java_com_facebook_react_ReactRootView.java
E; package; src_main_java_com_facebook_react_views_text_ReactTextShadowNode.java
E; package; src_main_java_com_facebook_react_views_toolbar_ReactToolbar.java
E; package; src_main_java_com_facebook_react_views_scroll_ReactScrollViewHelper.java
E; package; src_main_java_com_facebook_react_views_scroll_ReactScrollViewCommandHelper.java
E; package; src_main_java_com_facebook_react_XReactInstanceManagerImpl.java
E; package; src_main_java_com_facebook_react_modules_location_LocationModule.java
E; package; src_main_java_com_facebook_react_modules_storage_ReactDatabaseSupplier.java
E; package; src_main_java_com_facebook_react_devsupport_DevInternalSettings.java
E; package; src_main_java_com_facebook_react_views_view_ReactViewManager.java
E; package; src_main_java_com_facebook_react_animated_InterpolationAnimatedNode.java
E; package; src_main_java_com_facebook_csslayout_Spacing.java
E; package; src_main_java_com_facebook_react_uimanager_UIManagerModuleConstants.java
E; package; src_main_java_com_facebook_react_views_view_ReactDrawableHelper.java
E; package; src_main_java_com_facebook_react_modules_websocket_WebSocketModule.java
E; package; src_main_java_com_facebook_react_uimanager_ViewProps.java
E; package; src_main_java_com_facebook_react_views_text_ReactTextView.java
E; package; src_main_java_com_facebook_csslayout_CSSStyle.java
E; package; src_main_java_com_facebook_react_common_futures_SimpleSettableFuture.java
E; package; src_main_java_com_facebook_react_uimanager_UIImplementation.java
E; package; src_main_java_com_facebook_react_cxxbridge_UnpackingJSBundleLoader.java
E; package; src_main_java_com_facebook_react_uimanager_TouchTargetHelper.java
E; package; src_main_java_com_facebook_react_uimanager_events_TouchEventCoalescingKeyHelper.java
E; package; src_main_java_com_facebook_react_views_textinput_ReactEditText.java
E; package; src_main_java_com_facebook_react_bridge_queue_MessageQueueThreadImpl.java
E; package; src_main_java_com_facebook_react_modules_fresco_FrescoModule.java
E; package; src_main_java_com_facebook_react_views_image_ImageResizeMode.java
E; package; src_main_java_com_facebook_react_views_progressbar_ProgressBarContainerView.java
E; package; src_main_java_com_facebook_react_modules_statusbar_StatusBarModule.java
E; package; src_main_java_com_facebook_react_bridge_JavaScriptModuleRegistration.java
E; package; src_main_java_com_facebook_react_uimanager_UIViewOperationQueue.java
E; package; src_main_java_com_facebook_react_modules_core_Timing.java
E; package; src_main_java_com_facebook_react_modules_i18nmanager_I18nManagerModule.java
E; package; src_main_java_com_facebook_react_uimanager_ReactShadowNode.java
E; package; src_main_java_com_facebook_react_uimanager_NativeViewHierarchyManager.java
E; package; src_main_java_com_facebook_react_views_image_ImageLoadEvent.java
E; package; src_main_java_com_facebook_react_uimanager_events_EventDispatcher.java
E; package; src_main_java_com_facebook_react_uimanager_events_Event.java
E; package; src_main_java_com_facebook_react_CoreModulesPackage.java
R; depends-to; [CN]/ReactModalHostManager/[MT]/addEventEmitters(ThemedReactContext,ReactModalHostView)/body; [CN]/ReactImageView/[MT]/setShouldNotifyLoadEvents(boolean)/body
R; depends-to; [CN]/RecyclerViewBackedScrollView/[MT]/onTotalChildrenHeightChange(int)/body; [CN]/Timing/[MT]/createTimer(ExecutorToken,int,int,double,boolean)/body
R; depends-to; [CN]/BaseViewManager/[MT]/setRotation(T,float)/body; [CN]/ReactViewGroup/[MT]/updateSubviewClipStatus(Rect,int,int)/body
R; depends-to; [CN]/AsyncStorageModule/[MT]/multiRemove(ReadableArray,Callback)/body; [CN]/AsyncStorageModule/[MT]/multiGet(ReadableArray,Callback)/body
R; depends-to; [CN]/ReactViewBackgroundDrawable/[MT]/drawRoundedBackgroundWithBorders(Canvas)/body; [CN]/ReactViewBackgroundDrawable/[MT]/draw(Canvas)/body
R; depends-to; [CN]/SwipeRefreshLayoutManager/[MT]/addEventEmitters(ThemedReactContext,ReactSwipeRefreshLayout)/body; [CN]/JSTouchDispatcher/[MT]/dispatchCancelEvent(MotionEvent,EventDispatcher)/body
R; depends-to; [CN]/SwipeRefreshLayoutManager/[MT]/addEventEmitters(ThemedReactContext,ReactSwipeRefreshLayout)/body; [CN]/RecyclerViewBackedScrollView/[MT]/onTotalChildrenHeightChange(int)/body
R; depends-to; [CN]/DevServerHelper/[MT]/getSourceUrl(String)/body; [CN]/DevServerHelper/[MT]/getJSBundleURLForRemoteDebugging(String)/body
R; depends-to; [CN]/JSPackagerWebSocketClient/[MT]/closeQuietly()/body; [CN]/DevSupportManagerImpl/[MT]/reload()/body
R; depends-to; [CN]/ReactPickerManager/[CN]/PickerEventEmitter/[MT]/onItemSelected(int)/body; [CN]/ReactImageView/[MT]/setShouldNotifyLoadEvents(boolean)/body
R; depends-to; [CN]/DevSupportManagerImpl/[MT]/reload()/body; [CN]/JSPackagerWebSocketClient/[MT]/closeQuietly()/body
R; depends-to; [CN]/ReactPickerManager/[CN]/PickerEventEmitter/[MT]/onItemSelected(int)/body; [CN]/RecyclerViewBackedScrollView/[MT]/onScrollChanged(int,int,int,int)/body
R; depends-to; [CN]/RecyclerViewBackedScrollView/[MT]/onScrollChanged(int,int,int,int)/body; [CN]/ReactWebViewManager/[CN]/ReactWebViewClient/[MT]/onPageStarted(WebView,String,Bitmap)/body
R; depends-to; [CN]/ReactDrawerLayoutManager/[CN]/DrawerEventEmitter/[MT]/onDrawerStateChanged(int)/body; [CN]/ReactDrawerLayoutManager/[CN]/DrawerEventEmitter/[MT]/onDrawerClosed(View)/body
R; depends-to; [CN]/RecyclerViewBackedScrollView/[MT]/onScrollChanged(int,int,int,int)/body; [CN]/ReactDrawerLayoutManager/[CN]/DrawerEventEmitter/[MT]/onDrawerStateChanged(int)/body
R; depends-to; [CN]/ReactTextInputManager/[CN]/ReactTextInputTextWatcher/[MT]/onTextChanged(CharSequence,int,int,int)/body; [CN]/ReactImageView/[MT]/setShouldNotifyLoadEvents(boolean)/body
R; depends-to; [CN]/ReactViewPager/[CN]/PageChangeListener/[MT]/onPageScrollStateChanged(int)/body; [CN]/ReactToolbarManager/[MT]/addEventEmitters(ThemedReactContext,ReactToolbar)/body
R; depends-to; [CN]/ReactDrawerLayoutManager/[CN]/DrawerEventEmitter/[MT]/onDrawerOpened(View)/body; [CN]/Timing/[MT]/createTimer(ExecutorToken,int,int,double,boolean)/body
R; depends-to; [CN]/ReactInstanceManager/[CN]/Builder/[MT]/setJSBundleLoader(JSBundleLoader)/body; [CN]/ReactInstanceManager/[CN]/Builder/[MT]/setJSBundleFile(String)/body
R; depends-to; [CN]/OnLayoutEvent/[MT]/init(int,int,int,int,int)/body; [CN]/Timing/[MT]/createTimer(ExecutorToken,int,int,double,boolean)/body
R; depends-to; [CN]/ReactWebViewManager/[CN]/ReactWebViewClient/[MT]/onPageStarted(WebView,String,Bitmap)/body; [CN]/ReactTextInputManager/[CN]/ReactTextInputTextWatcher/[MT]/onTextChanged(CharSequence,int,int,int)/body
R; depends-to; [CN]/RecyclerViewBackedScrollView/[MT]/onScrollChanged(int,int,int,int)/body; [CN]/OnLayoutEvent/[MT]/init(int,int,int,int,int)/body
R; depends-to; [CN]/ReactTextInputManager/[CN]/ReactTextInputTextWatcher/[MT]/onTextChanged(CharSequence,int,int,int)/body; [CN]/RecyclerViewBackedScrollView/[MT]/onScrollChanged(int,int,int,int)/body
R; depends-to; [CN]/OnLayoutEvent/[MT]/init(int,int,int,int,int)/body; [CN]/ReactDrawerLayoutManager/[CN]/DrawerEventEmitter/[MT]/onDrawerStateChanged(int)/body
R; depends-to; [CN]/ReactViewGroup/[MT]/updateSubviewClipStatus(Rect,int,int)/body; [CN]/BaseViewManager/[MT]/setTranslateX(T,float)/body
R; depends-to; [CN]/ReactViewGroup/[MT]/updateSubviewClipStatus(Rect,int,int)/body; [CN]/ReactScrollView/[CS]/ReactScrollView(ReactContext,FpsListener)/body
R; depends-to; [CN]/ReactViewPager/[CN]/PageChangeListener/[MT]/onPageSelected(int)/body; [CN]/ReactTextInputManager/[CN]/ReactSelectionWatcher/[MT]/onSelectionChanged(int,int)/body
R; depends-to; [CN]/ReactTextInputShadowNode/[MT]/onCollectExtraUpdates(UIViewOperationQueue)/body; [CN]/ReactTextView/[MT]/setText(ReactTextUpdate)/body
