E; class; [MT]/download_file/body
E; class; [CN]/FMLOutboundHandler/[MT]/selectNetworks(Object,ChannelHandlerContext,FMLProxyPacket).conflicted3/body
E; class; [CN]/ConfigCategory/[MT]/setComment(String)/body
E; class; [CN]/GameData/[FE]/serverValidationLatch
E; class; [CN]/GameData/[MT]/gateWorldLoadingForValidation()/parameters
E; class; [CN]/FluidStack/[CS]/FluidStack(FluidStack,int)/body
E; class; [CN]/PotionBrewEvent/[MT]/setItem(int,ItemStack)/body
E; class; [CN]/GuiModList/[MT]/compare(String,String).conflicted0/body
E; class; [CN]/GameData/[MT]/buildWorldItemData(NBTTagList)/body
E; class; [CN]/GuiIngameForge/[MT]/renderGameOverlay(float,boolean,int,int)/body
E; class; [CN]/PotionBrewEvent/[CN]/Post/extend
E; class; [CN]/GameRegistry/[MT]/register(K,ResourceLocation)/body
E; class; [CN]/FMLOutboundHandler/[MT]/validateArgs(Object).conflicted5/body
E; class; [CN]/FMLOutboundHandler/[MT]/validateArgs(Object).conflicted5/body
E; class; [CN]/KeyBindingRegistry/[CN]/KeyHandler/[CS]/KeyHandler(KeyBinding[],boolean[])/parameters
E; class; [CN]/GameData/[MT]/releaseGate(boolean)/parameters
E; class; [CN]/ModLoaderKeyBindingHandler/[MT]/keyUp(EnumSet<TickType>,KeyBinding,boolean)/body
E; class; [CN]/FakePlayer/extend
E; class; [MT]/post_decompile/parameters
E; class; [CN]/FMLOutboundHandler/[MT]/validateArgs(Object).conflicted7/body
E; class; [CN]/FMLOutboundHandler/[MT]/validateArgs(Object).conflicted7/body
E; class; [CN]/ExplosionEvent/[CN]/Start/[CS]/Start(World,Explosion)/body
E; class; [CN]/WorldRendererConsumer/[FE]/offset
E; class; [CN]/FOVUpdateEvent/[FE]/entity
E; class; [CN]/ModLoaderKeyBindingHandler/[MT]/keyUp(EnumSet<TickType>,KeyBinding,boolean)/parameters
E; class; [CN]/ExplosionEvent/[CS]/ExplosionEvent(World,Explosion)/body
E; class; [CN]/ExplosionEvent/[CN]/Detonate/[MT]/getAffectedBlocks()/parameters
E; class; [CN]/PotionBrewEvent/[CN]/Pre/[CS]/Pre(ItemStack[])/body
E; class; [CN]/GameData/[FE]/MIN_ITEM_ID
E; class; [CN]/GameData/[FE]/shouldContinue
E; class; [CN]/ModLoaderModContainer/[MT]/parseValue(String,MLProp,Class<?>,String,String)/parameters
E; class; [CN]/ForgeChunkManager/[MT]/captureConfig(File)/body
E; class; [CN]/ExplosionEvent/[CS]/ExplosionEvent(World,Explosion)/parameters
E; class; [CN]/ForgeEventFactory/[MT]/onPotionAttemptBreaw(ItemStack[])/parameters
E; class; [CN]/ModIdMapPacket/[MT]/execute(INetworkManager,FMLNetworkHandler,NetHandler,String)/body
E; class; [CN]/KeyBindingRegistry/[CN]/KeyHandler/[MT]/getKeyBindings()/parameters
E; class; [CN]/ModLoaderConnectionHandler/[MT]/connectionOpened(NetHandler,String,int,NetworkManager)/body
E; class; [CN]/GameData/[FE]/idMap
E; class; [CN]/PotionBrewEvent/[MT]/getLength()/parameters
E; class; [CN]/GuiScrollingList/[MT]/overlayBackground(int,int,int,int)/body
E; class; [CN]/GameData/[MT]/registerBlock(Block,String,int)/body
E; class; [CN]/PotionBrewEvent/extend
E; class; [CN]/FOVUpdateEvent/[FE]/newfov
E; class; [CN]/GuiUtils/[MT]/drawGradientRect(int,int,int,int,int,int,int)/parameters
E; class; [CN]/ModLoaderKeyBindingHandler/[MT]/getLabel()/body
E; class; [CN]/GameData/[MT]/newItemAdded(Item)/body
E; class; [CN]/PotionBrewEvent/[CN]/Pre/extend
E; class; [CN]/GameData/[MT]/writeItemData(NBTTagList)/parameters
E; class; [MT]/setup_fml/parameters
E; class; [CN]/LivingHealEvent/[FE]/amount
E; class; [CN]/FMLCommonHandler/[MT]/tickEnd(EnumSet<TickType>,Object)/body
E; class; [CN]/ForgeEventFactory/[MT]/onPotionBrewed(ItemStack[])/body
E; class; [CN]/ExplosionEvent/[FE]/world
E; class; [CN]/FMLControlledNamespacedRegistry/[MT]/serializeInto(Map<String,Integer>)/body
E; class; [CN]/GuiScrollingList/[MT]/drawGradientRect(int,int,int,int,int,int)/body
E; class; [CN]/ModClassLoader/[MT]/loadClass(String)/parameters
E; class; [CN]/AccessTransformer/[MT]/readMapFile(String)/body
E; class; [CN]/ExplosionEvent/[CN]/Start/[CS]/Start(World,Explosion)/parameters
E; class; [CN]/ForgeEventFactory/[MT]/onPotionBrewed(ItemStack[])/parameters
E; class; [CN]/Loader/[FE]/mccversion
E; class; [CN]/FOVUpdateEvent/[CS]/FOVUpdateEvent(EntityPlayerSP,float)/body
E; class; [MT]/zip_start/body
E; class; [CN]/ModClassLoader/[FE]/mainClassLoader
E; class; [CN]/ExplosionEvent/[CN]/Detonate/[MT]/getAffectedBlocks()/body
E; class; [CN]/AccessTransformer/[CS]/AccessTransformer()/body
E; class; [CN]/FMLRemappingAdapter/[MT]/visit(int,int,String,String,String,String[])/body
E; class; [CN]/FMLOutboundHandler/[MT]/validateArgs(Object).conflicted0/body
E; class; [CN]/GameData/[MT]/initializeServerGate(int)/parameters
E; class; [MT]/file_backup/parameters
E; class; [CN]/FMLCommonHandler/[MT]/tickStart(TickType,Object)/body
E; class; [CN]/KeyBindingRegistry/[CN]/KeyHandler/[MT]/keyDown(EnumSet<TickType>,KeyBinding,boolean,boolean)/body
E; class; [CN]/ForgeEventFactory/[MT]/onExplosionStart(World,Explosion)/body
E; class; [CN]/ModClassLoader/[CS]/ModClassLoader(ClassLoader)/body
E; class; [CN]/GameData/[MT]/buildWorldItemData(NBTTagList)/parameters
E; class; [CN]/DimensionManager/[MT]/createProviderFor(int)/body
E; class; [MT]/extract_fml_obfed/parameters
E; class; [CN]/PotionBrewedEvent/extend
E; class; [CN]/GameRegistry/[MT]/register(K)/body
E; class; [CN]/KeyBindingRegistry/[CN]/KeyHandler/[MT]/keyDown(EnumSet<TickType>,KeyBinding,boolean,boolean)/parameters
E; class; [CN]/FMLRelaunchLog/[CN]/ConsoleLogWrapper/[MT]/publish(LogRecord)/body
E; class; [CN]/KeyBindingRegistry/[CN]/KeyHandler/[MT]/keyUp(EnumSet<TickType>,KeyBinding,boolean)/parameters
E; class; [CN]/FMLDummyContainer/[MT]/readData(SaveHandler,WorldInfo,Map<String,NBTBase>,NBTTagCompound)/body
E; class; [CN]/ExplosionEvent/[CN]/Detonate/[CS]/Detonate(World,Explosion,List<Entity>)/parameters
E; class; [CN]/ModLoaderKeyBindingHandler/[MT]/keyDown(EnumSet<TickType>,KeyBinding,boolean,boolean)/body
E; class; [CN]/ExplosionEvent/[CN]/Detonate/extend
E; class; [CN]/FMLOutboundHandler/[MT]/validateArgs(Object).conflicted1/body
E; class; [CN]/FMLOutboundHandler/[MT]/validateArgs(Object).conflicted1/body
E; class; [CN]/FMLClientHandler/[MT]/registerTextureOverrides(RenderEngine)/body
E; class; [CN]/RelaunchClassLoader/[MT]/addURL(URL)/body
E; class; [CN]/GameData/[MT]/initializeServerGate(int)/body
E; class; [CN]/PotionBrewEvent/[CN]/Post/[CS]/Post(ItemStack[])/body
E; class; [CN]/GameData/[MT]/newItemAdded(Item)/parameters
E; class; [CN]/FluidStack/[MT]/copy()/body
E; class; [CN]/EnhancedRuntimeException/[MT]/printStackTrace(PrintWriter)/body
E; class; [CN]/EnhancedRuntimeException/[MT]/printStackTrace(PrintWriter)/body
E; class; [CN]/ModListResponsePacket/[MT]/execute(INetworkManager,FMLNetworkHandler,NetHandler,String)/body
E; class; [CN]/RelaunchClassLoader/[MT]/getSources()/parameters
E; class; [CN]/ForgeBlockModelRenderer/[MT]/renderModelStandard(IBlockAccess,IBakedModel,Block,BlockPos,WorldRenderer,boolean)/body
E; class; [CN]/FMLOutboundHandler/[MT]/selectNetworks(Object,ChannelHandlerContext,FMLProxyPacket).conflicted4/body
E; class; [CN]/FMLOutboundHandler/[MT]/selectNetworks(Object,ChannelHandlerContext,FMLProxyPacket).conflicted4/body
E; class; [CN]/ModTextureStatic/[MT]/func_76845_a(RenderEngine)/parameters
E; class; [CN]/FluidRegistry/[MT]/getFluidName(FluidStack)/body
E; class; [CN]/ModelLoader/[CN]/UVLock/[MT]/apply(IModelPart)/body
E; class; [CN]/FMLOutboundHandler/[MT]/selectNetworks(Object,ChannelHandlerContext,FMLProxyPacket).conflicted2/body
E; class; [CN]/FMLOutboundHandler/[MT]/selectNetworks(Object,ChannelHandlerContext,FMLProxyPacket).conflicted2/body
E; class; [CN]/ExplosionEvent/extend
E; class; [CN]/FMLModContainer/[MT]/getVersion()/body
E; class; other
E; class; other
E; class; other
E; class; other
E; class; other
E; class; other
E; class; other
E; class; other
E; class; other
E; class; other
E; class; other
E; class; [CN]/GameData/[FE]/isSaveValid
E; class; [CN]/FMLOutboundHandler/[MT]/validateArgs(Object).conflicted2/body
E; class; [CN]/FMLOutboundHandler/[MT]/validateArgs(Object).conflicted2/body
E; class; [CN]/PotionBrewEvent/[CS]/PotionBrewEvent(ItemStack[])/parameters
E; class; [MT]/get_merged_info/parameters
E; class; [MT]/download_file/parameters
E; class; [CN]/NetworkModHandler/[CS]/NetworkModHandler(ModContainer,NetworkMod)/body
E; class; [CN]/GameRegistry/[MT]/getRegistry().conflicted0/body
E; class; [CN]/FMLCommonHandler/[CN]/TickQueueElement/[MT]/scheduledNow()/body
E; class; [CN]/ModLoaderModContainer/[CS]/ModLoaderModContainer(Class<? extends BaseMod>,File)/body
E; class; [CN]/GameData/[MT]/gateWorldLoadingForValidation()/body
E; class; [CN]/GuiModList/[CN]/Info/[MT]/drawHeader(int,int,Tessellator)/body
E; class; [CN]/GameData/[MT]/writeItemData(NBTTagList)/body
E; class; [CN]/PlaySoundAtEntityEvent/[FE]/newVolume
E; class; [CN]/FMLOutboundHandler/[MT]/validateArgs(Object).conflicted4/body
E; class; [CN]/FMLOutboundHandler/[MT]/validateArgs(Object).conflicted4/body
E; class; [CN]/WorldRendererConsumer/[MT]/setOffset(BlockPos)/body
E; class; [CN]/MCPMerger/[MT]/processMethods(ClassNode,ClassNode,ClassInfo)/body
E; class; [CN]/PotionBrewEvent/[CS]/PotionBrewEvent(ItemStack[])/body
E; class; [CN]/ExplosionEvent/[CN]/Detonate/[MT]/getAffectedEntities()/body
E; class; [CN]/FMLOutboundHandler/[MT]/selectNetworks(Object,ChannelHandlerContext,FMLProxyPacket).conflicted6/body
E; class; [CN]/FMLOutboundHandler/[MT]/selectNetworks(Object,ChannelHandlerContext,FMLProxyPacket).conflicted6/body
E; class; [CN]/Loader/[MT]/initializeMods()/body
E; class; [CN]/Loader/[MT]/initializeMods()/body
E; class; [CN]/GuiConfig/[MT]/drawToolTip(List<String>,int,int)/body
E; class; [CN]/FMLCommonHandler/[MT]/tickStart(EnumSet<TickType>,Object)/body
E; class; [CN]/KeyBindingRegistry/[CN]/KeyHandler/[FE]/keyBindings
E; class; [CN]/ForgeHooksClient/[MT]/unbindTexture()/body
E; class; [CN]/FMLLaunchHandler/[MT]/setupHome()/body
E; class; [CN]/Loader/[MT]/attemptDirLoad(File)/body
E; class; [CN]/GameData/[MT]/register(Object,String,int)/body
E; class; [CN]/ForgeHooksClient/[MT]/getOffsetFOV(EntityPlayerSP,float)/parameters
E; class; [CN]/ExplosionEvent/[CN]/Detonate/[FE]/entityList
E; class; [CN]/FOVUpdateEvent/[FE]/fov
E; class; [CN]/KeyBindingRegistry/[MT]/uploadKeyBindingsToGame(GameSettings)/body
E; class; [CN]/GuiScrollingList/[MT]/drawScreen(int,int,float)/body
E; class; [CN]/GuiScrollingList/[MT]/drawScreen(int,int,float)/body
E; class; [CN]/FMLClientHandler/[MT]/onWorldLoadTick()/body
E; class; [CN]/ModLoaderModContainer/[MT]/getPreDepends()/body
E; class; [CN]/ItemData/[MT]/toString()/body
E; class; [CN]/ModLoader/[MT]/registerEntityID(Class<? extends Entity>,String,int,int,int)/body
E; class; [MT]/finish_setup_fml/parameters
E; class; [CN]/ModClassLoader/[MT]/loadClass(String)/body
E; class; [CN]/FMLOutboundHandler/[MT]/selectNetworks(Object,ChannelHandlerContext,FMLProxyPacket).conflicted5/body
E; class; [CN]/FMLOutboundHandler/[MT]/selectNetworks(Object,ChannelHandlerContext,FMLProxyPacket).conflicted5/body
E; class; [CN]/Loader/[MT]/preModInit()/body
E; class; [CN]/PlayerWakeUpEvent/[CS]/PlayerWakeUpEvent(EntityPlayer,boolean,boolean,boolean)/body
E; class; [CN]/FluidTank/[MT]/drain(int,boolean)/body
E; class; [CN]/FMLModLoaderContainer/[MT]/getMetadata()/body
E; class; [CN]/DungeonLoot/[MT]/equals(ItemStack,int,int)/body
E; class; [CN]/FluidStack/[MT]/hashCode()/body
E; class; [CN]/FluidStack/[MT]/isFluidEqual(FluidStack)/body
E; class; [CN]/GameRegistry/[MT]/onPlayerLogout(EntityPlayer)/body
E; class; [CN]/UnpackedBakedQuad/[CN]/Builder/[MT]/build()/body
E; class; [CN]/ExplosionEvent/[CN]/Start/extend
E; class; [CN]/DimensionManager/[MT]/init()/body
E; class; [CN]/ModListRequestPacket/[MT]/consumePacket(byte[])/body
E; class; [CN]/GuiIngameForge/[MT]/renderCrosshairs(int,int)/body
E; class; [CN]/FMLOutboundHandler/[MT]/selectNetworks(Object,ChannelHandlerContext,FMLProxyPacket).conflicted1/body
E; class; [CN]/FMLOutboundHandler/[MT]/selectNetworks(Object,ChannelHandlerContext,FMLProxyPacket).conflicted1/body
E; class; [CN]/PlayerWakeUpEvent/[FE]/wakeImmediatly
E; class; [MT]/main/body
E; class; [MT]/main/body
E; class; [MT]/main/body
E; class; [MT]/main/body
E; class; [MT]/main/body
E; class; [MT]/main/body
E; class; [MT]/main/body
E; class; [MT]/post_decompile/body
E; class; [CN]/FMLServerHandler/[MT]/finishServerLoading()/body
E; class; [CN]/Loader/[MT]/attemptFileLoad(File)/body
E; class; [CN]/GuiUtils/[MT]/drawHoveringText(List<String>,int,int,int,int,int,FontRenderer)/body
E; class; [CN]/GuiModList/[MT]/compare(String,String).conflicted1/body
E; class; [CN]/FMLInterModComms/[CN]/IMCEvent/[MT]/getMessages()/body
E; class; [CN]/ModLoaderKeyBindingHandler/[MT]/keyDown(EnumSet<TickType>,KeyBinding,boolean,boolean)/parameters
E; class; [CN]/FOVUpdateEvent/extend
E; class; [CN]/FMLControlledNamespacedRegistry/[MT]/loadDummied(Set<ResourceLocation>)/body
E; class; [CN]/ForgePacketHandler/[MT]/onPacketData(INetworkManager,Packet250CustomPayload,Player)/parameters
E; class; [CN]/ObjectHolderRef/[MT]/getRegistryForType(Field)/body
E; class; [CN]/DimensionManager/[MT]/registerDimension(int,int)/body
E; class; [CN]/ObjectHolderRef/[CS]/ObjectHolderRef(Field,ResourceLocation,boolean)/body
E; class; [CN]/TextureFXManager/[MT]/registerTextureOverrides(RenderEngine)/body
E; class; [CN]/WorldRendererConsumer/[MT]/put(int,float)/body
E; class; [CN]/ForgeChunkManager/[MT]/loadConfiguration()/body
E; class; [CN]/FMLOutboundHandler/[MT]/write(ChannelHandlerContext,Object,ChannelPromise)/body
E; class; [CN]/FMLDeobfuscatingRemapper/[MT]/mapMethodName(String,String,String)/body
E; class; [CN]/ForgeHooksServer/[MT]/sendModListRequest(NetworkManager)/body
E; class; [CN]/ItemData/[MT]/mayDifferByOrdinal(ItemData)/body
E; class; [CN]/DimensionManager/[MT]/registerProviderType(int,Class<? extends WorldProvider>,boolean)/body
E; class; [CN]/ForgeEventFactory/[MT]/onLivingHeal(EntityLivingBase,float)/parameters
E; class; [CN]/FMLIndexedMessageToMessageCodec/[FE]/INBOUNDPACKETTRACKER
E; class; [CN]/GuiSlotModList/[MT]/getContentHeight()/body
E; class; [CN]/FMLControlledNamespacedRegistry/[MT]/getEntriesNotIn(FMLControlledNamespacedRegistry<I>)/body
E; class; [CN]/LanguageRegistry/[MT]/reloadLanguageTable()/body
E; class; [CN]/ForgeBlockModelRenderer/[MT]/renderModelAmbientOcclusion(IBlockAccess,IBakedModel,Block,BlockPos,WorldRenderer,boolean)/body
E; class; [CN]/PacketHandlerServer/[MT]/doMissingMods(NetServerHandler,ArrayList<NetworkMod>)/body
E; class; [CN]/EnhancedRuntimeException/[MT]/printStackTrace(PrintStream)/body
E; class; [CN]/EnhancedRuntimeException/[MT]/printStackTrace(PrintStream)/body
E; class; [CN]/FMLHandler/[MT]/handleLogin(Packet1Login,NetworkManager)/body
E; class; [CN]/RelaunchClassLoader/[MT]/getSources()/body
E; class; [CN]/GuiModList/[MT]/func_572_a(GuiButton)/body
E; class; [CN]/LiquidStack/[MT]/equals(Object)/body
E; class; [CN]/PlayerWakeUpEvent/[FE]/updateWorld
E; class; [CN]/FMLEmbeddingRelauncher/[MT]/relaunchClient(ArgsWrapper)/body
E; class; [CN]/GuiModList/[MT]/func_6448_a()/body
E; class; [MT]/make_changelog/body
E; class; [CN]/KeyBindingRegistry/[CN]/KeyHandler/[MT]/getKeyBindings()/body
E; class; [CN]/RelaunchLibraryManager/[MT]/downloadFile(File,String,String,String)/body
E; class; [CN]/FMLMissingMappingsEvent/[CN]/MissingMapping/[MT]/fail()/body
E; class; [CN]/AccessTransformer/[CN]/Modifier/[MT]/setTargetAccess(String)/body
E; class; [CN]/ModListResponsePacket/[MT]/execute(NetworkManager,FMLNetworkHandler,NetHandler,String)/body
E; class; [CN]/GuiIngameForge/[MT]/renderHealthMount(int,int)/body
E; class; [CN]/FMLControlledNamespacedRegistry/[MT]/addObjectRaw(int,String,I)/body
E; class; [MT]/apply_patches/body
E; class; [CN]/ItemLayerModel/[MT]/addSideQuad(ImmutableList.Builder<BakedQuad>,BitSet,VertexFormat,TRSRTransformation,EnumFacing,int,TextureAtlasSprite,int,int,int,int)/parameters
E; class; [CN]/FMLMissingMappingsEvent/[CN]/MissingMapping/[MT]/warn()/body
E; class; [CN]/ModTextureAnimation/[CS]/ModTextureAnimation(int,int,String,BufferedImage,int)/body
E; class; [CN]/GuiIngameForge/[MT]/renderHotbar(int,int,float)/body
E; class; [CN]/FOVUpdateEvent/[CS]/FOVUpdateEvent(EntityPlayerSP,float)/parameters
E; class; [CN]/GuiSelectString/[MT]/drawToolTip(List<String>,int,int)/body
E; class; [CN]/FMLTweaker/[MT]/getLaunchArguments()/body
E; class; [CN]/FluidStack/[MT]/writeToNBT(NBTTagCompound)/body
E; class; [CN]/ObjectHolderRef/[MT]/apply()/body
E; class; [CN]/ObjectHolderRef/[MT]/apply()/body
E; class; [CN]/GameData/[FE]/MAX_ITEM_ID
E; class; [CN]/KeyBindingRegistry/[CN]/KeyHandler/[MT]/keyTick(EnumSet<TickType>,boolean)/body
E; class; [CN]/BaseModTicker/[MT]/sendTick(EnumSet<TickType>,boolean,Object)/body
E; class; [CN]/KeyBindingRegistry/[CN]/KeyHandler/[MT]/keyUp(EnumSet<TickType>,KeyBinding,boolean)/body
E; class; [CN]/KeyBindingRegistry/[CN]/KeyHandler/[CS]/KeyHandler(KeyBinding[],boolean[])/body
E; class; [CN]/ModLoaderModContainer/[MT]/configureMod()/body
E; class; [CN]/GuiControlsScrollPanel/[MT]/drawScreen(int,int,float)/body
E; class; [CN]/GuiControlsScrollPanel/[MT]/drawScreen(int,int,float)/body
E; class; [CN]/FMLMissingMappingsEvent/[CN]/MissingMapping/[MT]/ignore()/body
E; class; [CN]/FMLOutboundHandler/[MT]/validateArgs(Object).conflicted3/body
E; class; [CN]/FMLOutboundHandler/[MT]/validateArgs(Object).conflicted3/body
E; class; [CN]/GameData/[MT]/registerItem(Item,String,int)/body
E; class; [CN]/GuiEditArray/[CS]/GuiEditArray(GuiScreen,IConfigElement,int,Object[],boolean)/body
E; class; [CN]/ModLoaderModContainer/[MT]/tickStart(TickType,Object)/body
E; class; [MT]/pre_decompile/parameters
E; class; [CN]/Loader/[MT]/load()/body
E; class; [CN]/BiomeManager/[MT]/addBiome(BiomeType,BiomeEntry)/body
E; class; [CN]/ForgeBlockModelRenderer/[FE]/wrSmooth
E; class; [CN]/ModLoaderModContainer/[MT]/tickEnd(TickType,Object)/body
E; class; [CN]/RelaunchLibraryManager/[MT]/performDownload(InputStream,int,String,File)/body
E; class; [CN]/ModLoaderModContainer/[MT]/toString()/body
E; class; [CN]/VillagerRegistry/[CN]/VillagerCareer/[MT]/getTrades(int)/body
E; class; [CN]/FMLControlledNamespacedRegistry/[MT]/add(int,ResourceLocation,I)/body
E; class; [CN]/DimensionManager/[MT]/getNextFreeDimId()/body
E; class; [CN]/GuiIngameForge/[MT]/bind(ResourceLocation)/body
E; class; [CN]/GuiUtils/[MT]/drawHoveringText(List<String>,int,int,int,int,int,FontRenderer)/parameters
E; class; [CN]/BiomeManager/[MT]/setupBiomes()/body
E; class; [CN]/GuiEditArray/[MT]/drawToolTip(List<String>,int,int)/body
E; class; [CN]/PotionBrewEvent/[CN]/Pre/[CS]/Pre(ItemStack[])/parameters
E; class; [CN]/FMLControlledNamespacedRegistry/[MT]/putObject(Object,Object)/body
E; class; [CN]/RotationHelper/[MT]/rotateVanillaBlock(Block,World,int,int,int,ForgeDirection)/body
E; class; [CN]/FluidStack/[MT]/getFluid()/body
E; class; [CN]/WorldEvent/[CN]/CreateSpawnPosition/[CS]/CreateSpawnPosition(World,WorldSettings)/body
E; class; [CN]/RenderPlayerEvent/[CN]/Specials/[CS]/Specials(EntityPlayer,RenderPlayer,float)/body
E; class; [CN]/Configuration/[MT]/save()/body
E; class; [CN]/Configuration/[MT]/save()/body
E; class; [CN]/FMLDeobfuscatingRemapper/[MT]/findAndMergeSuperMaps(String)/body
E; class; [CN]/PotionBrewEvent/[MT]/getItem(int)/parameters
E; class; [CN]/GuiSelectString/[CS]/GuiSelectString(GuiScreen,IConfigElement,int,Map<Object,String>,Object,boolean)/body
E; class; [CN]/ModListRequestPacket/[MT]/execute(NetworkManager,FMLNetworkHandler,NetHandler,String)/body
E; class; [CN]/ModelLoader/[MT]/loadModel(ResourceLocation)/body
E; class; [CN]/FMLRelauncher/[MT]/relaunchClient(ArgsWrapper)/body
E; class; [CN]/FMLCommonHandler/[CN]/TickQueueElement/[MT]/update()/body
E; class; [CN]/TechneModel/[MT]/bindTexture()/body
E; class; [CN]/TechneModel/[MT]/renderPart(String)/body
E; class; [CN]/CommandTreeBase/[MT]/getTabCompletionOptions(MinecraftServer,ICommandSender,String[],BlockPos)/body
E; class; [CN]/FMLControlledNamespacedRegistry/[MT]/dump()/body
E; class; [CN]/FMLClientHandler/[MT]/logMissingTextureErrors()/body
E; class; [CN]/PacketModList/[MT]/toString(boolean)/body
E; class; [CN]/GuiModItemsMissing/[MT]/func_73863_a(int,int,float)/body
E; class; [CN]/ModListHelper/[MT]/parseListFile(String)/body
E; class; [CN]/ForgeEventFactory/[MT]/onExplosionStart(World,Explosion)/parameters
E; class; [CN]/ForgeEventFactory/[MT]/onCreateWorldSpawn(World,WorldSettings)/parameters
E; class; [CN]/ExplosionEvent/[CN]/Detonate/[CS]/Detonate(World,Explosion,List<Entity>)/body
E; class; [MT]/apply_patches/parameters
E; class; [CN]/WorldEvent/[CN]/CreateSpawnPosition/[CS]/CreateSpawnPosition(World,WorldSettings)/parameters
E; class; [CN]/GameData/[FE]/MIN_BLOCK_ID
E; class; [CN]/FMLTweaker/[MT]/acceptOptions(List<String>,File,File,String)/body
E; class; [CN]/ModLoaderConnectionHandler/[MT]/connectionClosed(NetworkManager)/body
E; class; [CN]/ZipperUtil/[MT]/backupWorld(String,String)/body
E; class; [CN]/OreDictionary/[MT]/getOres(String,boolean)/body
E; class; [CN]/GuiModItemsMissing/[MT]/func_73866_w_()/body
E; class; [CN]/WorldRendererConsumer/[MT]/setOffset(BlockPos)/parameters
E; class; [CN]/ForgeModContainer/[MT]/onConfigChanged(OnConfigChangedEvent)/body
E; class; [MT]/read_mc_versions/body
E; class; [CN]/ClassPatchManager/[MT]/readPatch(JarEntry,JarInputStream)/body
E; class; [CN]/mod_MinecraftForge/extend
E; class; [CN]/GameData/[FE]/MAX_BIOME_ID
E; class; [CN]/FMLControlledNamespacedRegistry/[MT]/markDummy(ResourceLocation,Integer,I)/body
E; class; [CN]/LivingHealEvent/extend
E; class; [CN]/GuiUtils/[MT]/drawTexturedModalRect(int,int,int,int,int,int,float)/body
E; class; [CN]/RelaunchClassLoader/[MT]/registerTransformer(String)/body
E; class; [CN]/FMLControlledNamespacedRegistry/[MT]/func_148756_a(int,String,Object)/body
E; class; [CN]/GameData/[MT]/injectWorldIDMap(Map<String,Integer>,boolean,boolean)/body
E; class; [CN]/FMLEmbeddingRelauncher/[MT]/relaunch(ArgsWrapper)/body
E; class; [CN]/DispenseFluidContainer/[MT]/dumpContainer(IBlockSource,ItemStack)/body
